"Median earned income per commuter travelling less than 30 minutes"
"(Euro) by Electoral Division and Year"

" ","2016"
"002 Bailieborough, Co. Cavan",25822.0
"003 Carnagarve, Co. Cavan",26000.0
"004 Crossbane, Co. Cavan",30271.0
"005 Drumanespick, Co. Cavan",28833.0
"006 Enniskeen, Co. Cavan",30387.0
"007 Killinkere, Co. Cavan",32206.0
"008 Kingscourt, Co. Cavan",25259.0
"009 Lisagoan, Co. Cavan",28525.0
"010 Mullagh, Co. Cavan",24311.0
"011 Shercock, Co. Cavan",26227.0
"012 Skeagh, Co. Cavan",30208.0
"013 Taghart, Co. Cavan",26824.0
"014 Termon, Co. Cavan",31461.0
"015 Ballyconnell, Co. Cavan",24081.0
"016 Ballymagauran, Co. Cavan",20471.0
"017 Bawnboy, Co. Cavan",26304.0
"019 Bilberry, Co. Cavan",..
"020 Carn, Co. Cavan",..
"021 Diamond, Co. Cavan",..
"022 Doogary, Co. Cavan",..
"023 Kinawley, Co. Cavan",..
"024 Lissanover, Co. Cavan",22453.0
"999 Pedara Vohers / Tircahan",..
"026 Swanlinbar, Co. Cavan",21237.0
"999 Templeport / Benbrack",24081.0
"029 Ballyjamesduff, Co. Cavan",22345.0
"030 Castlerahan, Co. Cavan",26881.0
"031 Kilbride, Co. Cavan",24276.0
"032 Lurgan, Co. Cavan",29371.0
"033 Munterconnaught, Co. Cavan",26939.0
"034 Virginia, Co. Cavan",25460.0
"035 Ardue, Co. Cavan",29822.0
"036 Arvagh, Co. Cavan",26844.0
"037 Ashfield, Co. Cavan",29711.0
"038 Ballintemple, Co. Cavan",25766.0
"039 Ballyhaise, Co. Cavan",30604.0
"040 Ballymachugh, Co. Cavan",27094.0
"041 Bellananagh, Co. Cavan",23348.0
"042 Belturbet Urban, Co. Cavan",22757.0
"043 Bruce Hall, Co. Cavan",34407.0
"044 Butler's Bridge, Co. Cavan",35304.0
"045 Canningstown, Co. Cavan",26215.0
"046 Carrafin, Co. Cavan",33710.0
"047 Castlesaunderson, Co. Cavan",25608.0
"048 Cavan Rural, Co. Cavan",27508.0
"049 Clonervy, Co. Cavan",29928.0
"050 Cootehill Rural, Co. Cavan",29792.0
"051 Cootehill Urban, Co. Cavan",23526.0
"052 Corr, Co. Cavan",31875.0
"053 Corraneary, Co. Cavan",26769.0
"054 Crossdoney, Co. Cavan",28392.0
"055 Crosskeys, Co. Cavan",26558.0
"056 Cuttragh, Co. Cavan",29061.0
"057 Denn, Co. Cavan",26510.0
"058 Derrin, Co. Cavan",31277.0
"059 Drumcarban, Co. Cavan",31024.0
"060 Drumcarn, Co. Cavan",29665.0
"061 Drung, Co. Cavan",26571.0
"062 Graddum, Co. Cavan",24368.0
"063 Grilly, Co. Cavan",29421.0
"064 Kilconny, Co. Cavan",29623.0
"065 Kill, Co. Cavan",25243.0
"066 Killashandra, Co. Cavan",25755.0
"067 Killykeen, Co. Cavan",33375.0
"068 Kilnaleck, Co. Cavan",22850.0
"069 Knappagh, Co. Cavan",28903.0
"070 Larah North, Co. Cavan",29307.0
"071 Larah South, Co. Cavan",25212.0
"072 Milltown, Co. Cavan",22827.0
"073 Moynehall, Co. Cavan",31062.0
"074 Rakenny, Co. Cavan",24906.0
"075 Redhill, Co. Cavan",26026.0
"076 Springfield, Co. Cavan",..
"077 Stradone, Co. Cavan",29726.0
"078 Tullyvin East, Co. Cavan",27774.0
"079 Tullyvin West, Co. Cavan",29544.0
"080 Waterloo, Co. Cavan",27557.0
"081 Derrylahan, Co. Cavan",..
"083 Dowra, Co. Cavan",..
"999 Dunmakeever / Derrynananta",..
"085 Eskey, Co. Cavan",..
"999 Killinagh / Teebane",..
"088 Tuam, Co. Cavan",20571.0
"089 Drumlumman, Co. Cavan",30270.0
"090 Kilcogy, Co. Cavan",31371.0
"091 Kilgolagh, Co. Cavan",24098.0
"092 Loughdawan, Co. Cavan",27207.0
"093 Scrabby, Co. Cavan",26223.0
"001 Buncrana Urban, Co. Donegal",21224.0
"002 Bundoran Urban, Co. Donegal",17706.0
"003 Letterkenny Urban, Co. Donegal",20653.0
"004 Ballintra, Co. Donegal",23827.0
"005 Ballyshannon Rural, Co. Donegal",26127.0
"006 Ballyshannon Urban, Co. Donegal",18556.0
"007 Bundoran Rural, Co. Donegal",23920.0
"008 Carrickboy, Co. Donegal",21553.0
"009 Cavangarden, Co. Donegal",21387.0
"010 Cliff, Co. Donegal",22499.0
"011 Ballintra, Co. Donegal",21590.0
"012 An Bhinn Bhán, Co. Donegal",14605.0
"013 Bonnyglen, Co. Donegal",23534.0
"014 Clogher, Co. Donegal",26160.0
"015 Corkermore, Co. Donegal",..
"016 Donegal, Co. Donegal",23272.0
"017 Dunkineely, Co. Donegal",22768.0
"018 Eanymore, Co. Donegal",21838.0
"019 Grousehall, Co. Donegal",..
"020 Haugh, Co. Donegal",24768.0
"021 Inver, Co. Donegal",24581.0
"022 Laghy, Co. Donegal",21238.0
"023 Loch Iascaigh, Co. Donegal",..
"024 Pettigoe, Co. Donegal",..
"025 Tantallon, Co. Donegal",25675.0
"026 Tawnawully, Co. Donegal",29538.0
"027 Templecarn, Co. Donegal",..
"028 Tullynaught, Co. Donegal",24470.0
"029 Ards, Co. Donegal",19494.0
"030 Críoch na Sméar, Co. Donegal",..
"031 An Craoslach, Co. Donegal",22268.0
"032 Na Croisbhealaí, Co. Donegal",18969.0
"033 Caisleán na dTuath, Co. Donegal",..
"034 Dún Fionnachaidh, Co. Donegal",16580.0
"035 Dún Lúiche, Co. Donegal",16773.0
"036 Gort an Choirce, Co. Donegal",18990.0
"037 Machaire Chlochair, Co. Donegal",23645.0
"038 Mín an Chladaigh, Co. Donegal",21897.0
"039 Anagaire, Co. Donegal",23101.0
"040 Árainn Mhór, Co. Donegal",..
"041 Ard an Rátha, Co. Donegal",18591.0
"042 Cró Bheithe, Co. Donegal",..
"043 Cró Chaorach, Co. Donegal",..
"044 Crownarad, Co. Donegal",..
"045 Dawros, Co. Donegal",16843.0
"046 An Dúchoraidh, Co. Donegal",..
"047 An Clochán Liath, Co. Donegal",21876.0
"048 Baile na Finne, Co. Donegal",18752.0
"049 Gleann Cholm Cille, Co. Donegal",20035.0
"050 Gleann Gheis, Co. Donegal",20317.0
"051 Gleann Léithín, Co. Donegal",..
"052 Na Gleannta, Co. Donegal",20370.0
"053 An Ghrafaidh, Co. Donegal",..
"054 Inis Caoil, Co. Donegal",..
"055 Cill Charthaigh, Co. Donegal",22232.0
"056 Cill Ghabhlaigh, Co. Donegal",23068.0
"057 Killybegs, Co. Donegal",23737.0
"058 An Leargaidh Mhór, Co. Donegal",23187.0
"059 Leitir Mhic an Bhaird, Co. Donegal",19415.0
"060 Maas, Co. Donegal",19837.0
"061 An Machaire, Co. Donegal",20367.0
"062 Málainn Bhig, Co. Donegal",18800.0
"063 Maol Mosóg, Co. Donegal",..
"064 Inis Mhic an Doirn, Co. Donegal",23421.0
"065 Tieveskeelta, Co. Donegal",..
"066 Ardmalin, Co. Donegal",19032.0
"067 Ballyliffin, Co. Donegal",18170.0
"068 Birdstown, Co. Donegal",20285.0
"069 Buncrana Rural, Co. Donegal",21454.0
"070 Burt, Co. Donegal",22842.0
"071 Carndonagh, Co. Donegal",20751.0
"072 Carthage, Co. Donegal",17873.0
"073 Castlecary, Co. Donegal",19931.0
"074 Castleforward, Co. Donegal",25234.0
"075 Culdaff, Co. Donegal",17983.0
"076 Desertegny, Co. Donegal",25067.0
"077 Dunaff, Co. Donegal",14706.0
"078 Fahan, Co. Donegal",22892.0
"079 Glennagannon, Co. Donegal",..
"080 Gleneely, Co. Donegal",14717.0
"081 Glentogher, Co. Donegal",..
"082 Greencastle, Co. Donegal",16907.0
"083 Illies, Co. Donegal",18431.0
"084 Inch Island, Co. Donegal",..
"085 Kilderry, Co. Donegal",19411.0
"086 Killea, Co. Donegal",20519.0
"087 Malin, Co. Donegal",19344.0
"088 Mintiaghs, Co. Donegal",19700.0
"089 Moville, Co. Donegal",18113.0
"090 Newtown Cunningham, Co. Donegal",24225.0
"091 Redcastle, Co. Donegal",17996.0
"092 Straid, Co. Donegal",16692.0
"093 Three Trees, Co. Donegal",17542.0
"094 Turmone, Co. Donegal",..
"095 Whitecastle, Co. Donegal",17816.0
"096 Ballymacool (Part Rural), Co. Donegal",26399.0
"097 Castlewray (Part Rural), Co. Donegal",34435.0
"098 Mín an Lábáin, Co. Donegal",28447.0
"099 Corravaddy (Part Rural), Co. Donegal",30576.0
"100 Edenacarnan (Part Rural), Co. Donegal",28332.0
"101 Gartán, Co. Donegal",..
"102 Gortnavern, Co. Donegal",31856.0
"103 Killymasny, Co. Donegal",31607.0
"104 Kincraigy, Co. Donegal",24220.0
"105 Letterkenny Rural (Part Rural), Co. Donegal",28345.0
"106 Magheraboy (Part Rural), Co. Donegal",29131.0
"107 Manorcunningham, Co. Donegal",24910.0
"108 Suí Corr, Co. Donegal",..
"109 Templedouglas, Co. Donegal",28272.0
"110 Ballyarr, Co. Donegal",30029.0
"111 Carraig Airt, Co. Donegal",16305.0
"112 An Cheathrú Chaol, Co. Donegal",27089.0
"113 Creamhghort, Co. Donegal",22612.0
"114 Fánaid Thuaidh, Co. Donegal",24387.0
"115 Fánaid Thiar, Co. Donegal",18640.0
"116 Glen, Co. Donegal",..
"117 Glenalla, Co. Donegal",26459.0
"118 Grianfort, Co. Donegal",16873.0
"119 Killygarvan, Co. Donegal",..
"120 Kilmacrenan, Co. Donegal",24411.0
"121 Cnoc Colbha, Co. Donegal",16024.0
"122 Loch Caol, Co. Donegal",..
"123 Millford, Co. Donegal",23337.0
"124 Rathmelton, Co. Donegal",27745.0
"125 Rathmullan, Co. Donegal",24106.0
"126 Ros Goill, Co. Donegal",17224.0
"127 Rosnakill, Co. Donegal",28725.0
"128 An Tearmann, Co. Donegal",28930.0
"129 Allt na Péiste, Co. Donegal",21910.0
"130 Castlefinn, Co. Donegal",18958.0
"131 An Clochán, Co. Donegal",26442.0
"132 Cloghard, Co. Donegal",29455.0
"133 Clonleigh North, Co. Donegal",24206.0
"134 Clonleigh South, Co. Donegal",24566.0
"135 Convoy, Co. Donegal",22943.0
"136 Dooish, Co. Donegal",27001.0
"137 Feddyglass, Co. Donegal",..
"138 Figart, Co. Donegal",22708.0
"139 Gleneely, Co. Donegal",24773.0
"140 Goland, Co. Donegal",29167.0
"141 Killygordon, Co. Donegal",25697.0
"142 Knock, Co. Donegal",28976.0
"143 Lettermore, Co. Donegal",24400.0
"144 Mín Charraigeach, Co. Donegal",..
"145 Raphoe, Co. Donegal",19095.0
"146 St. Johnstown, Co. Donegal",21263.0
"147 Stranorlar, Co. Donegal",24101.0
"148 Treantaghmucklagh, Co. Donegal",23663.0
"149 Urney West, Co. Donegal",29272.0
"001 Carrickmacross Urban, Co. Monaghan",23950.0
"002 Castleblayney Urban, Co. Monaghan",20849.0
"003 Clones Urban, Co. Monaghan",19943.0
"004 Monaghan Urban, Co. Monaghan",21141.0
"005 Ballymackney, Co. Monaghan",25732.0
"006 Bocks, Co. Monaghan",29329.0
"007 Carrickmacross Rural, Co. Monaghan",24799.0
"008 Corracharra, Co. Monaghan",30405.0
"009 Crossalare, Co. Monaghan",27516.0
"010 Donaghmoyne, Co. Monaghan",26206.0
"011 Drumboory, Co. Monaghan",21959.0
"012 Drumcarrow, Co. Monaghan",28434.0
"013 Drumgurra, Co. Monaghan",26994.0
"014 Enagh, Co. Monaghan",26734.0
"015 Inishkeen, Co. Monaghan",27007.0
"016 Kilmurry, Co. Monaghan",29432.0
"017 Kiltybegs, Co. Monaghan",23577.0
"018 Loughfea, Co. Monaghan",25785.0
"019 Raferagh, Co. Monaghan",25360.0
"020 Annayalla, Co. Monaghan",27285.0
"021 Ballybay Rural, Co. Monaghan",22655.0
"022 Ballybay Urban, Co. Monaghan",..
"023 Bellatrain, Co. Monaghan",27607.0
"024 Broomfield, Co. Monaghan",26976.0
"025 Carrickaslane, Co. Monaghan",23579.0
"026 Carrickatee, Co. Monaghan",28216.0
"027 Castleblayney Rural (Part Rural), Co. Monaghan",23962.0
"028 Church Hill, Co. Monaghan",17170.0
"029 Creeve, Co. Monaghan",25949.0
"030 Cremartin, Co. Monaghan",25837.0
"031 Greagh, Co. Monaghan",25872.0
"032 Laragh, Co. Monaghan",28600.0
"033 Mullyash, Co. Monaghan",..
"034 Aghabog, Co. Monaghan",25829.0
"035 Anny, Co. Monaghan",26991.0
"036 Clones Rural (Part Rural), Co. Monaghan",25999.0
"037 Cormeen, Co. Monaghan",26752.0
"038 Currin, Co. Monaghan",25477.0
"039 Dawsongrove, Co. Monaghan",24608.0
"040 Drum, Co. Monaghan",..
"041 Drummully, Co. Monaghan",..
"042 Killeevan, Co. Monaghan",24583.0
"043 Killynenagh, Co. Monaghan",..
"044 Lisnaveane, Co. Monaghan",26564.0
"045 Newbliss, Co. Monaghan",28629.0
"046 St. Tierney, Co. Monaghan",24644.0
"047 Anketell Grove, Co. Monaghan",23579.0
"048 Bellanode, Co. Monaghan",28205.0
"049 Bragan, Co. Monaghan",..
"050 Caddagh, Co. Monaghan",28365.0
"051 Castleshane, Co. Monaghan",27980.0
"052 Clones, Co. Monaghan",26163.0
"053 Clontibret, Co. Monaghan",29150.0
"054 Derrygorry, Co. Monaghan",..
"055 Drumhillagh, Co. Monaghan",24244.0
"056 Drumsnat, Co. Monaghan",25123.0
"057 Emyvale, Co. Monaghan",21798.0
"058 Enagh, Co. Monaghan",26900.0
"059 Figullar, Co. Monaghan",26401.0
"060 Glaslough, Co. Monaghan",24931.0
"061 Killylough, Co. Monaghan",27020.0
"062 Kilmore, Co. Monaghan",25861.0
"063 Monaghan Rural (Part Rural), Co. Monaghan",23955.0
"064 Rackwallace, Co. Monaghan",28938.0
"065 Scotstown, Co. Monaghan",26239.0
"066 Shanmullagh, Co. Monaghan",..
"067 Sheskin, Co. Monaghan",22642.0
"068 Tedavnet, Co. Monaghan",26294.0
"069 Tehallan, Co. Monaghan",25634.0
"070 Tullycorbet, Co. Monaghan",29457.0

